city,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
肇庆市,62.69145408163266,62.20304673005565,51.63040854978356,8.449642857142859,23.51149621212121,17.876758658008658,28.607472943722943
广州市,60.14182046094301,57.26618358550317,49.48033251231527,8.983066502463053,36.12343288177341,18.491995073891623,29.89397167487685
东莞市,57.54017091836734,55.42139668367347,49.06675,8.608785714285714,35.58504464285715,18.728571428571428,30.288642857142857
惠州市,50.110245653817074,48.97300760582011,44.405641534391535,7.832030423280423,17.121213624338623,16.08912037037037,33.719275793650795
屏东县,36.43907815398887,24.751385667903527,21.969464285714285,4.00711038961039,15.61517857142857,6.6274350649350655,33.402873376623376
汕尾市,51.41406249999999,49.73872912801484,47.71992694805196,8.246818181818181,15.386546266233765,17.960227272727273,35.486160714285724
临沧市,49.85066059280855,45.9507306851312,42.031493197278905,5.796071428571429,9.042755102040816,18.16709183673469,38.78203401360545
Ho Pang,47.68207908163265,42.94904336734694,36.50285714285714,4.912857142857142,5.639732142857142,11.633928571428571,42.73053571428572
玉溪市,50.02975473398313,45.194353487663726,45.08753198294243,6.668757995735609,9.718716684434968,15.522921108742011,37.33518656716419
来宾市,78.26676957110969,77.86955416932399,61.40832589285715,11.707460937499995,17.408189174107143,20.810546875,30.38982142857143
揭阳市,60.90199829931972,59.88494290573372,53.48249149659863,10.28187074829932,23.11998299319728,22.551020408163264,34.11040816326531
台东县,36.26075930372149,27.537282412965187,23.488235294117647,3.594663865546219,13.702704831932778,6.5603991596638656,32.86276260504201
高雄市,36.8986491187384,31.96174049165121,27.02904220779221,7.178279220779219,28.01140422077923,6.684253246753248,27.119853896103887
河池市,70.55275124982877,69.01581461443637,60.371819271332704,12.058430009587724,11.655069511025888,19.351030680728677,29.144058005752637
清远市,65.73473649118739,65.09066775858072,53.10281655844155,10.691290584415588,23.001942978896103,18.885450487012992,29.80508116883116
河源市,52.95983677455359,51.95047532684949,46.18756975446428,8.975117187500002,15.868143136160713,18.202845982142858,31.943512834821423
汕头市,56.48914030612245,53.82091836734695,50.10017857142857,10.094499999999998,22.72357142857143,19.329464285714288,37.22216071428572
贺州市,74.88817072583753,74.51716860800924,59.24647911051214,11.223396226415094,15.537921159029652,20.414757412398927,29.11682614555257
梅州市,53.62345715683534,52.468326285993854,46.95657045009784,9.077470645792566,17.71299535225049,19.82632093933464,31.118696183953038
潮州市,55.46328683035715,53.99601004464286,49.890881696428586,8.97473214285714,20.005998883928577,19.827008928571427,33.447198660714285
台南市,41.02686543367347,38.2432955994898,33.447834821428565,8.835669642857143,31.946595982142856,7.793526785714286,26.14602678571429
德宏傣族景颇族自治州,61.240827581032406,56.74213810524211,56.31857142857143,6.481778711484594,16.76617647058823,17.781162464985993,32.307118347338935
柳州市,75.23924606589624,74.41072611876076,59.11978700516351,12.94329604130809,15.821842728055074,19.00311962134251,30.37720740103271
